New Zealand,-40.900557,174.88597100000004
China; People's Republic of,34.445629,103.802823
Zimbabwe,-19.015438,29.154856999999993
Zambia,-13.133897,27.849332000000004
Zaire,-4.038333,21.758663999999953
Yemen,15.552727,48.516388000000006
Western Sahara,24.215527,-12.885833999999932
Wallis and Futuna,-13.768752,-177.156097
Viet Nam,14.058324,108.277199
Venezuela,6.42375,-66.58973000000003
Vanuatu,-15.376706,166.959158
Uzbekistan,41.377491,64.58526200000006
Uruguay,-32.522779,-55.76583500000004
United States of America,37.09024,-95.71289100000001
United Kingdom,55.378051,-3.43597299999999
United Arab Emirates,23.424076,53.84781799999996
Ukraine,48.379433,31.165579999999977
Uganda,1.373333,32.290275000000065
Tuvalu,-7.109535,177.64932999999996
Turks and Caicos Islands,21.694025,-71.79792800000001
Turkmenistan,38.969719,59.55627800000002
Turkey,38.963745,35.243322000000035
Tunisia,33.886917,9.537499000000025
Trinidad and Tobago,10.691803,-61.22250300000002
Tonga,-21.178986,-175.198242
Tokelau,-8.967363,-171.855881
Togo,8.619543,0.8247820000000274
Timor-Leste (from July 2002),-9.8627946,124.33103640000002
Thailand,15.870032,100.99254100000007
Tanzania,-6.369028,34.888822000000005
Tajikistan,38.861034,71.27609299999995
Taiwan,23.69781,120.96051499999999
Syria,34.802075,38.99681499999997
Switzerland,46.818188,8.227511999999933
Sweden,60.128161,18.643501000000015
Swaziland,-26.522503,31.465866000000005
Suriname,3.919305,-56.027783
Sudan,12.862807,30.21763599999997
St Vincent and the Grenadines,12.984305,-61.28722800000003
St Pierre and Miquelon,46.941936,-56.27111000000002
St Lucia,13.909444,-60.97889299999997
St Kitts-Nevis,17.3433796,-62.7559043
St Helena,-24.143474,-10.030696000000034
Sri Lanka,7.873054,80.77179699999999
Spain,40.463667,-3.7492200000000366
South Georgia and the South Sandwich Islands,-54.429579,-36.58790899999997
South Africa,-30.559482,22.937505999999985
Somalia,5.152149,46.19961599999999
Solomon Islands,-9.64571,160.15619400000003
Slovenia,46.151241,14.995462999999972
Slovakia,48.669026,19.69902400000001
Singapore,1.352083,103.81983600000001
Sierra Leone,8.460555,-11.779889000000026
Seychelles,-4.679574,55.49197700000002
Serbia,44.016521,21.005858999999987
Senegal,14.497401,-14.452361999999994
Scotland,56.4906712,-4.2026458000000275
Saudi Arabia,23.885942,45.079162
Sao Tome and Principe,0.18636,6.613080999999966
San Marino,43.94236,12.457776999999965
Samoa; American,-14.270972,-170.13221699999997
Rwanda,-1.940278,29.873887999999965
Russia,61.52401,105.31875600000001
Romania,45.943161,24.966760000000022
Reunion,-21.115141,55.536384
Qatar,25.354826,51.183884000000035
Puerto Rico,18.220833,-66.590149
Portugal,39.399872,-8.224454000000037
Poland,51.919438,19.14513599999998
Pitcairn,-24.703615,-127.43930799999998
Philippines,12.879721,121.77401699999996
Peru,-9.189967,-75.015152
Paraguay,-23.442503,-58.443831999999986
Papua New Guinea,-6.314993,143.95555000000002
Panama,8.537981,-80.782127
Palau,7.51498,134.58251999999993
Pakistan,30.375321,69.34511599999996
Oman,21.512583,55.923254999999926
Norway,60.472024,8.46894599999996
Northern Mariana Islands,17.33083,145.38468999999998
Northern Ireland,54.7877149,-6.49231450000002
Norfolk Island,-29.040835,167.95471199999997
Niue,-19.054445,-169.867233
Nigeria,9.081999,8.675277000000051
Niger,17.607789,8.081666000000041
Nicaragua,12.865416,-85.20722899999998
New Caledonia,-20.904305,165.61804200000006
Netherlands Antilles,12.226079,-69.06008700000001
Netherlands,52.132633,5.2912659999999505
Nepal,28.394857,84.124008
Nauru,-0.522778,166.93150300000002
Namibia,-22.95764,18.490409999999997
Myanmar,21.913965,95.95622300000002
Mozambique,-18.665695,35.52956199999994
Morocco,31.791702,-7.092620000000011
Montserrat,16.742498,-62.187366
Montenegro,42.708678,19.37438999999995
Mongolia,46.862496,103.84665599999994
Monaco,43.7384176,7.42461579999997
Moldova,47.411631,28.369885000000068
Mexico,23.634501,-102.55278399999997
Mayotte,-12.8275,45.166244000000006
Mauritius,-20.348404,57.55215199999998
Mauritania,21.00789,-10.940834999999993
Martinique,14.641528,-61.024174000000016
Marshall Islands,7.131474,171.184478
Malta,35.937496,14.375415999999973
Mali,17.570692,-3.9961660000000165
Maldives,3.202778,73.22068000000002
Malaysia,4.210484,101.97576600000002
Malawi,-13.254308,34.30152499999997
Madagascar,-18.766947,46.869106999999985
Macedonia,41.608635,21.745274999999992
Macau (Special Administrative Region),22.198745,113.54387300000008
Luxembourg,49.815273,6.129583000000025
Lithuania,55.169438,23.88127499999996
Liechtenstein,47.166,9.555373000000031
Libya,26.3351,17.228331000000026
Liberia,6.428055,-9.429498999999964
Lesotho,-29.609988,28.233608000000004
Lebanon,33.854721,35.86228499999993
Latvia,56.879635,24.60318899999993
Laos,19.85627,102.495496
Kyrgyzstan,41.20438,74.76609800000006
Kuwait,29.31166,47.48176599999999
Democratic People's Republic of Korea,40.339852,127.51009299999998
Kiribati,-3.370417,-168.734039
Kenya,-0.023559,37.90619300000003
Kazakhstan,48.019573,66.92368399999998
Jordan,30.585164,36.238414000000034
Japan,36.204824,138.252924
Jamaica,18.109581,-77.297508
Italy,41.87194,12.567379999999957
Israel,31.046051,34.85161199999993
Isle of Man,54.236107,-4.548055999999974
Ireland,53.41291,-8.243889999999965
Iraq,33.223191,43.679291000000035
Iran,32.427908,53.688045999999986
Indonesia,-0.789275,113.92132700000002
India,20.593684,78.96288000000004
Iceland,64.963051,-19.020835000000034
Hungary,47.162494,19.50330400000007
Hong Kong (Special Administrative Region),22.396428,114.10949700000003
Honduras,15.199999,-86.24190499999997
Haiti,18.971187,-72.285215
Guyana,4.860416,-58.93018000000001
Guinea-Bissau,11.803749,-15.180413000000044
Guinea,9.945587,-9.69664499999999
Guatemala,15.783471,-90.23075900000003
Guam,13.444304,144.79373099999998
Guadeloupe,16.995971,-62.06764099999998
Grenada,12.262776,-61.60417100000001
Greenland,71.706936,-42.604303000000016
Greece,39.074208,21.824311999999964
Gibraltar,36.137741,-5.3453739999999925
Ghana,7.946527,-1.0231939999999895
Germany,51.165691,10.451526000000058
Georgia,32.1574351,-82.90712300000001
Gambia,13.443182,-15.310138999999936
Gabon,-0.803689,11.60944399999994
French Polynesia,-17.679742,-149.40684299999998
French Guiana,3.933889,-53.125782000000015
France,46.227638,2.213749000000007
Former Yugoslav Republic of Macedonia (FYROM),41.608635,21.745274999999992
Finland,61.92411,25.748151000000007
Fiji,-17.713371,178.06503199999997
Federated States of Micronesia,7.425554,150.55081199999995
Falkland Islands,-51.796253,-59.52361300000001
Faeroe Islands,61.892635,-6.91180600000007
Ethiopia,9.145,40.48967300000004
Estonia,58.595272,25.01360699999998
Eritrea,15.179384,39.78233399999999
Equatorial Guinea,1.650801,10.267894999999953
El Salvador,13.794185,-88.89652999999998
Egypt,26.820553,30.802498000000014
Ecuador,-1.831239,-78.18340599999999
East Timor,-8.874217,125.72753899999998
Dominican Republic,18.735693,-70.16265099999998
Dominica,15.414999,-61.370975999999985
Djibouti,11.825138,42.59027500000002
Denmark,56.26392,9.50178500000004
Czechoslovakia,14.4802996,121.03904220000004
Czech Republic,49.817492,15.472962000000052
Cyprus,35.126413,33.429858999999965
Cuba,21.521757,-77.78116699999998
Croatia,45.1,15.200000000000045
Cote d'Ivoire,7.539989,-5.547080000000051
Costa Rica,9.748917,-83.75342799999999
Cook Islands,-21.236736,-159.777671
